,costs,rate,test
92,1.6885248200837952,0.0005,0.7796791195869446
93,1.6841704263243562,0.0005,0.7796791195869446
94,1.679959463518719,0.0005,0.7796791195869446
95,1.6758837200874508,0.0005,0.7796791195869446
96,1.6719356636668359,0.0005,0.7796791195869446
97,1.668108493782753,0.0005,0.7796791195869446
98,1.6643959699675093,0.0005,0.7796791195869446
99,1.66079230086748,0.0005,0.7796791195869446
100,2.223549737486728,0.0005,0.7796791195869446
101,2.0725893946581104,0.0005,0.7796791195869446
102,1.9656196888103041,0.0005,0.7796791195869446
103,1.8940843870473454,0.0005,0.7796791195869446
104,1.8413199685340704,0.0005,0.7796791195869446
105,1.7960965938346332,0.0005,0.7796791195869446
106,1.7527259144672125,0.0005,0.7796791195869446
107,1.7199572241583536,0.0005,0.7796791195869446
108,1.6951683565627702,0.0005,0.7796791195869446
109,1.674933039864829,0.0005,0.7796791195869446
110,1.6578988197237943,0.0005,0.7796791195869446
111,1.6432716652404433,0.0005,0.7796791195869446
112,1.630503468735273,0.0005,0.7796791195869446
113,1.6192382546358335,0.0005,0.7796791195869446
114,1.6092218077459999,0.0005,0.7796791195869446
115,1.6002664815547851,0.0005,0.7796791195869446
116,1.5922228181084923,0.0005,0.7796791195869446
117,1.584963629412097,0.0005,0.7796791195869446
118,1.5783843578294268,0.0005,0.7796791195869446
119,1.5723982356315431,0.0005,0.7796791195869446
120,1.5669320683146633,0.0005,0.7796791195869446
121,1.561924291211505,0.0005,0.7796791195869446
122,1.557322956794916,0.0005,0.7796791195869446
123,1.5530835667321847,0.0005,0.7796791195869446
124,1.5491672587949172,0.0005,0.7796791195869446
125,1.5455391490182213,0.0005,0.7796791195869446
126,1.5421681736790858,0.0005,0.7796791195869446
127,1.5390270698902215,0.0005,0.7796791195869446
128,1.536092004110647,0.0005,0.7796791195869446
129,1.5333425083825754,0.0005,0.7796791195869446
130,1.5307606874510298,0.0005,0.7796791195869446
131,1.5283310468806774,0.0005,0.7796791195869446
132,1.5260399164155467,0.0005,0.7796791195869446
133,1.5238753695820655,0.0005,0.7796791195869446
134,1.5218268327934794,0.0005,0.7796791195869446
135,1.51988502435906,0.0005,0.7796791195869446
136,1.5180416966593544,0.0005,0.7796791195869446
137,1.5162894476291742,0.0005,0.7796791195869446
138,1.514621460160544,0.0005,0.7796791195869446
139,1.513030703677688,0.0005,0.7796791195869446
140,1.5115015174067297,0.0005,0.7796791195869446
141,1.5098677929057631,0.0005,0.7796791195869446
142,1.5084702525027966,0.0005,0.7796791195869446
143,1.5071462143299192,0.0005,0.7796791195869446
144,1.5058798318685487,0.0005,0.7796791195869446
145,1.5046673015106553,0.0005,0.7796791195869446
146,1.503504705983539,0.0005,0.7796791195869446
147,1.5023887434671093,0.0005,0.7796791195869446
148,1.5013165002645443,0.0005,0.7796791195869446
149,1.5002853981284208,0.0005,0.7796791195869446
